Id,language,Quote,Quote_url,Author,Author_Profile,Tags
933940,en,Education is not preparation for life; education is life itself.,https://quotepark.com/quotes/933940-john-dewey-education-is-not-preparation-for-life-education-i/,John Dewey,https://quotepark.com/authors/john-dewey/,"Life, Education, preparation, Courageous, Graduation, Teachers' Day"
1796186,en,The goal of the education reform is to realize the potential of Thai people to develop themselves for a better quality of life and to develop the national into peaceful co-existence in the global community.,https://quotepark.com/quotes/1796186-sukavich-rangsitpol-the-goal-of-the-education-reform-is-to-realize-the/,Sukavich Rangsitpol,https://quotepark.com/authors/sukavich-rangsitpol/,"Life, People, Education, Peace, Communication, community, developer, developing, development, existence, goal, nation, nationality, potential, quality, realization, reform"
1488589,en,What keeps my heart awake is colorful silence.,https://quotepark.com/quotes/1488589-claude-monet-what-keeps-my-heart-awake-is-colorful-silence/,Claude Monet,https://quotepark.com/authors/claude-monet/,"Color, Silence, Heart, keep"
1399688,en,"Be alone, that is the secret of invention; be alone, that is when ideas are born.",https://quotepark.com/quotes/1399688-nikola-tesla-be-alone-that-is-the-secret-of-invention-be-alon/,Nikola Tesla,https://quotepark.com/authors/nikola-tesla/,"Secret, Idea, invention, secretion, Deep"
1947513,en,What you seek is seeking you.,https://quotepark.com/quotes/1947513-rumi-what-you-seek-is-seeking-you/,Rumi,https://quotepark.com/authors/rumi/,
1202618,en,I'm having too much fun today to worry about tomorrow.,https://quotepark.com/quotes/1202618-johnny-depp-im-having-too-much-fun-today-to-worry-about-tomor/,Johnny Depp,https://quotepark.com/authors/johnny-depp/,"fun, today, tomorrow, worry"
2069803,en,"Haters never win. I just think that's true about life, because negative energy always costs in the end.",https://quotepark.com/quotes/2069803-tom-hiddleston-haters-never-win-i-just-think-thats-true-about-l/,Tom Hiddleston,https://quotepark.com/authors/tom-hiddleston/,"Life, Thinking, cost, end, energy, win"
279267,en,"That is not dead which can eternal lie,
And with strange aeons even death may die.",https://quotepark.com/quotes/279267-hp-lovecraft-that-is-not-dead-which-can-eternal-lie-and-with/,H.P. Lovecraft,https://quotepark.com/authors/hp-lovecraft/,"nota, Death, Lie, Dead, die, eternity, evening"
783264,en,Whatever you see you gotta keep a sense of humor; you gotta be able to smile through all the bullshit.,https://quotepark.com/quotes/783264-tupac-shakur-whatever-you-see-you-gotta-keep-a-sense-of-humor/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"Smile, Sense, humor, keep"
728592,en,"Open your eyes, look within. Are you satisfied with the life you're living?",https://quotepark.com/quotes/728592-bob-marley-open-your-eyes-look-within-are-you-satisfied-wit/,Bob Marley,https://quotepark.com/authors/bob-marley/,"Life, eye, living, look, opening, Life"
1907606,en,That doesn't feel like politics to me. Stuff like equality feels much more fundamental. I feel like everyone is equal.,https://quotepark.com/quotes/1907606-harry-styles-that-doesnt-feel-like-politics-to-me-stuff-like/,Harry Styles,https://quotepark.com/authors/harry-styles/,"Feeling, equal, equality, everyone, feel, likeness, politics, stuff"
1230292,en,"There's good in all of us and I think I simply love people too much, so much that it makes me feel too sad.",https://quotepark.com/quotes/1230292-kurt-cobain-theres-good-in-all-of-us-and-i-think-i-simply-lov/,Kurt Cobain,https://quotepark.com/authors/kurt-cobain/,"Love, People, Sadness, Feeling, Thinking, feel, good, goodness, making, use"
1279297,en,"As wars come and go, my soldier stays eternal",https://quotepark.com/quotes/1279297-tupac-shakur-as-wars-come-and-go-my-soldier-stays-eternal/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"War, eternity, going, soldier, stay"
1923259,en,"How can you say young girls don't get it? They're our future. Our future doctors, lawyers, mothers, presidents, they kind of keep the world going.",https://quotepark.com/quotes/1923259-harry-styles-how-can-you-say-young-girls-dont-get-it-theyre/,Harry Styles,https://quotepark.com/authors/harry-styles/,"World, Girl, Future, doctor, doctorate, going, keep, kind, kindness, lawyer, mother, presidency, president, young"
1936513,en,We had a beautiful dream and that was all.,https://quotepark.com/quotes/1936513-marie-antoinette-we-had-a-beautiful-dream-and-that-was-all/,Marie Antoinette,https://quotepark.com/authors/marie-antoinette/,"Beauty, Dreams, dream"
2055308,en,"In real life, I'm a really smiley person. I smile when I talk and I laugh.",https://quotepark.com/quotes/2055308-billie-eilish-in-real-life-im-a-really-smiley-person-i-smile/,Billie Eilish,https://quotepark.com/authors/billie-eilish/,"Life, Smile, Personality, laugh, person, personal, real, talk, talking"
1811632,en,In my first video diary I explained my love for women who have a taste in carrots.,https://quotepark.com/quotes/1811632-louis-tomlinson-in-my-first-video-diary-i-explained-my-love-for-wo/,Louis Tomlinson,https://quotepark.com/authors/louis-tomlinson/,"Love, Women, carrot, diary, first, taste, video"
2127734,en,"If you wanna drive a Ferrari one day, stop taking advice from Toyota drivers.",https://quotepark.com/quotes/2127734-kian-barazandeh-if-you-wanna-drive-a-ferrari-one-day-stop-taking/,Kian barazandeh,https://quotepark.com/authors/kian-barazandeh/,"advice, day, drive, driver, driving, stop"
1747681,en,The night is my best friend. It calms the storm in my soul and it lets the guiding stars rise.,https://quotepark.com/quotes/1747681-joseph-goebbels-the-night-is-my-best-friend-it-calms-the-storm-in/,Joseph Goebbels,https://quotepark.com/authors/joseph-goebbels/,"Soul, Star, Night, calm, friend, guide, rise, storm"
1974862,en,I’d much rather eat pasta and drink wine then be a size zero.,https://quotepark.com/quotes/1974862-sophia-loren-id-much-rather-eat-pasta-and-drink-wine-then-be-a/,Sophia Loren,https://quotepark.com/authors/sophia-loren/,"Drink, Wine, drinking, eating, pasta, size, zero"
1973913,en,"It’s always wonderful to get to know women, with the mystery and the joy and the depth. If you can make a woman laugh, you’re seeing the most beautiful thing on God’s Earth.",https://quotepark.com/quotes/1973913-keanu-reeves-its-always-wonderful-to-get-to-know-women-with-t/,Keanu Reeves,https://quotepark.com/authors/keanu-reeves/,"Women, God, Making love, Beauty, Joy, depth, earth, laugh, making, most, mystery, thing, woman, wonder"
1378714,en,"We can only learn and advance with contradictions.
The faithful inside should meet the doubtful. The doubtful should meet the faithful. Human slowly advances and becomes mature when he accepts his contradictions.",https://quotepark.com/quotes/1378714-shams-i-tabrizi-we-can-only-learn-and-advance-with-contradictions/,Shams-i Tabrizi,https://quotepark.com/authors/shams-i-tabrizi/,"Faith, Learning, acceptance, advance, advancement, doubt, faithful, human, humanity, inside, meet, meeting"
1455425,en,There are two means of refuge from the misery of life — music and cats.,https://quotepark.com/quotes/1455425-albert-schweitzer-there-are-two-means-of-refuge-from-the-misery-of-l/,Albert Schweitzer,https://quotepark.com/authors/albert-schweitzer/,"Life, Music, Cats, cat, mean, meaning, means, refuge"
756403,en,"If nothing saves us from death, at least love should save us from life",https://quotepark.com/quotes/756403-pablo-neruda-if-nothing-saves-us-from-death-at-least-love-shou/,Pablo Neruda,https://quotepark.com/authors/pablo-neruda/,"Love, Life, Death, nothing, saving, savings, use"
2103260,en,"Always pray for wisdom above all other things, it's like magnate",https://quotepark.com/quotes/2103260-cornelius-keagon-always-pray-for-wisdom-above-all-other-things-it/,Cornelius Keagon,https://quotepark.com/authors/cornelius-keagon/,"Wisdom, likeness, other, pray, thing"
963587,en,To educate a person in the mind but not in morals is to educate a menace to society.,https://quotepark.com/quotes/963587-theodore-roosevelt-to-educate-a-person-in-the-mind-but-not-in-morals/,Theodore Roosevelt,https://quotepark.com/authors/theodore-roosevelt/,"Education, Personality, mind, morale, person, personal, society"
753585,en,We stopped looking for monsters under our bed when we realized that they were inside us.,https://quotepark.com/quotes/753585-charles-darwin-we-stopped-looking-for-monsters-under-our-bed-when/,Charles Darwin,https://quotepark.com/authors/charles-darwin/,"bed, inside, look, monster, realization, stop, use"
1459721,en,"I am always doing what I cannot do yet, in order to learn how to do it.",https://quotepark.com/quotes/1459721-vincent-van-gogh-i-am-always-doing-what-i-cannot-do-yet-in-order-t/,Vincent Van Gogh,https://quotepark.com/authors/vincent-van-gogh/,"Learning, doing, order"
3565,en,If you do not tell the truth about yourself you cannot tell it about other people.,https://quotepark.com/quotes/3565-virginia-woolf-if-you-do-not-tell-the-truth-about-yourself-you-ca/,Virginia Woolf,https://quotepark.com/authors/virginia-woolf/,"nota, People, Truth, doing, other, tell, yourself"
770263,en,Let no man pull you so low as to hate him.,https://quotepark.com/quotes/770263-martin-luther-king-jr-let-no-man-pull-you-so-low-as-to-hate-him/,"Martin Luther King, Jr.",https://quotepark.com/authors/martin-luther-king-jr/,"Hate, man, Wise, Peaceful"
1295895,en,"You should have to pass an IQ test before you breed. You have to take a driving test to operate vehicles and an SAT test to get into college. So why don’t you have to take some sort of test before you give birth to children? When I am President, that’s the first rule I will institute.",https://quotepark.com/quotes/1295895-marilyn-manson-you-should-have-to-pass-an-iq-test-before-you-bree/,Marilyn Manson,https://quotepark.com/authors/marilyn-manson/,"Children, Birth, college, drive, driving, first, institute, institution, operating, operation, operator, pass, passing, presidency, president, rule, ruling, sort, test, testing, vehicle"
2113927,en,"The more perfect a person is on the outside, the more demons they have on the inside.",https://quotepark.com/quotes/2113927-sigmund-freud-the-more-perfect-a-person-is-on-the-outside-the-m/,Sigmund Freud,https://quotepark.com/authors/sigmund-freud/,"mor, persona"
1864343,en,I looked and looked but I didn't see God.,https://quotepark.com/quotes/1864343-yuri-gagarin-i-looked-and-looked-but-i-didnt-see-god/,Yuri Gagarin,https://quotepark.com/authors/yuri-gagarin/,"God, look"
805942,en,"Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.",https://quotepark.com/quotes/805942-james-baldwin-love-does-not-begin-and-end-the-way-we-seem-to-thi/,James Baldwin,https://quotepark.com/authors/james-baldwin/,"Love, War, Way, Thinking, battle, beginning, doe, end, Wise, Relationship, Cute, Romantic, For Her, For Him, Love"
922896,en,A scientist in his laboratory is not a mere technician: he is also a child confronting natural phenomena that impress him as though they were fairy tales.,https://quotepark.com/quotes/922896-marie-curie-a-scientist-in-his-laboratory-is-not-a-mere-techni/,Marie Curie,https://quotepark.com/authors/marie-curie/,"Nature, child, fairy, impress, impression, laboratory, scientist, tale, technician"
1808662,en,"The behavior of the Taliban as well as their extremist attitudes do not correspond in any way with a tolerant Islam. We have always been opposed to extremist tendencies of Islam and we still are. We have not stopped insisting on defending an Islam of tolerance which would be profitable to every Muslim, in Afghanistan and in the whole world, and we will always defend it.",https://quotepark.com/quotes/1808662-ahmad-shah-massoud-the-behavior-of-the-taliban-as-well-as-their-extre/,Ahmad Shah Massoud,https://quotepark.com/authors/ahmad-shah-massoud/,"World, Way, Behavior, attitude, correspondence, correspondent, defendant, defender, doing, extremist, profit, still, stop, tendency, tolerance, tolerant, well, whole"
1847544,en,From God we have come and to God we must return.,https://quotepark.com/quotes/1847544-omar-mukhtar-from-god-we-have-come-and-to-god-we-must-return/,Omar Mukhtar,https://quotepark.com/authors/omar-mukhtar/,"God, return"
2099842,en,"If you would take, you must first give, this is the beginning of intelligence.",https://quotepark.com/quotes/2099842-laozi-if-you-would-take-you-must-first-give-this-is-th/,Laozi,https://quotepark.com/authors/laozi/,"Intelligence, beginning, first"
1020167,en,"Don't live to fight, fight to live.",https://quotepark.com/quotes/1020167-tupac-shakur-dont-live-to-fight-fight-to-live/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"Fight, living"
2111058,en,Success equals achievement and achievements equal to happiness. That's the universal truth.,https://quotepark.com/quotes/2111058-mwanandeke-kindembo-success-equals-achievement-and-achievements-equal/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Happiness, Truth, Universe, Success, achievement, achiever, equal, equality, happiness, university"
2069179,en,"You'll never know until you try it
You don't have to keep it quiet
And I know it makes you nervous
But I promise you, it's worth it
To show 'em everything you kept inside
Don't hide, don't hide
Too shy to say, but I hope you stay
Don't hide away
Come out and play",https://quotepark.com/quotes/2069179-billie-eilish-youll-never-know-until-you-try-it-you-dont-have/,Billie Eilish,https://quotepark.com/authors/billie-eilish/,"Making love, Hope, everything, hide, inside, keep, making, play, promise, quiet, show, stay, try, worth"
1539462,en,You gotta be careful: don't say a word to nobody about nothing anytime ever.,https://quotepark.com/quotes/1539462-johnny-depp-you-gotta-be-careful-dont-say-a-word-to-nobody-a/,Johnny Depp,https://quotepark.com/authors/johnny-depp/,"care, nobody, nothing, word, wording"
1189961,en,"If you truly love nature, you will find beauty everywhere.",https://quotepark.com/quotes/1189961-vincent-van-gogh-if-you-truly-love-nature-you-will-find-beauty-eve/,Vincent Van Gogh,https://quotepark.com/authors/vincent-van-gogh/,"Love, Beauty, Nature, finding, Beauty, Peaceful"
705519,en,"When I fall in love, it will be forever.",https://quotepark.com/quotes/705519-jane-austen-when-i-fall-in-love-it-will-be-forever/,Jane Austen,https://quotepark.com/authors/jane-austen/,"Love, fall, forever, Cute, Wedding, Love"
612168,en,"I really am… shinobi trash. But the one thing I still learned is this. That void is something that everyone helps you fill. Just because you face adversity and hardships, is no reason to give up on this world. A person willing to throw away all those memories… of their friends and comrades, will never find peace of mind. Resorting to something like that isn't going to bury that hole. If you persevere and endure, someone will be there to support you!",https://quotepark.com/quotes/612168-hatake-kakashi-i-really-am-shinobi-trash-but-the-one-thing-i-st/,Hatake Kakashi,https://quotepark.com/authors/hatake-kakashi/,"persona, World, Peace, Support, Learning, Memory, Help, Personality, Perseverance, everyone, face, fill, finding, friend, going, hardship, hole, likeness, memorial, mind, person, personal, reason, resort, someone, something, still, supporter, thing, trash, void"
928673,en,"If you can make it through the night, there's a brighter day.",https://quotepark.com/quotes/928673-tupac-shakur-if-you-can-make-it-through-the-night-theres-a-br/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"Night, day, making"
1337461,en,Anyone who has never made a mistake has never tried anything new.,https://quotepark.com/quotes/1337461-albert-einstein-anyone-who-has-never-made-a-mistake-has-never-trie/,Albert Einstein,https://quotepark.com/authors/albert-einstein/,"anyone, anything, mistake, news, Funny, Deep, Leadership"
669780,en,The secret to getting ahead is getting started.,https://quotepark.com/quotes/669780-mark-twain-the-secret-to-getting-ahead-is-getting-started/,Mark Twain,https://quotepark.com/authors/mark-twain/,"Secret, secretion, start, Motivational, Wise, Funny, For women, Deep, Success, Inspirational, Depressing, Life, Good Morning, Cute, Business, Powerful, Back To Work, For Men, For Team"
1973985,en,You have to be true to who you are.,https://quotepark.com/quotes/1973985-kobe-bryant-you-have-to-be-true-to-who-you-are/,Kobe Bryant,https://quotepark.com/authors/kobe-bryant/,
2103264,en,"Reading is the greatest thing ever, I've read alot that I know what very few people know… That the stars in the night sky are suns and that there are earth-like planets orbiting those stars, meaning there are other planets like earth out there… Reading is great",https://quotepark.com/quotes/2103264-cornelius-keagon-reading-is-the-greatest-thing-ever-ive-read-alot/,Cornelius Keagon,https://quotepark.com/authors/cornelius-keagon/,"People, Star, Reading, Sun, Night, earth, few, greatness, likeness, mean, meaning, means, other, planet, read, sky, thing"
1727654,en,Do not feel ashamed to forgive and forget.,https://quotepark.com/quotes/1727654-ali-do-not-feel-ashamed-to-forgive-and-forget/,Ali,https://quotepark.com/authors/ali/,"Feeling, Forgiveness, Forgetting, doing, feel"
1510058,en,I would rather die of passion than of boredom.,https://quotepark.com/quotes/1510058-emile-zola-i-would-rather-die-of-passion-than-of-boredom/,Emile Zola,https://quotepark.com/authors/emile-zola/,"Passion, die, Motivational, Deep, Inspirational, Life, Positive, Good Morning, Back To Work"
1502388,en,Art is to console those who are broken by life.,https://quotepark.com/quotes/1502388-vincent-van-gogh-art-is-to-console-those-who-are-broken-by-life/,Vincent Van Gogh,https://quotepark.com/authors/vincent-van-gogh/,"Life, Art, console"
971696,en,"As we tell stories about the lives of others, we learn how to imagine what another creature might feel in response to various events. At the same time, we identify with the other creature and learn something about ourselves.",https://quotepark.com/quotes/971696-martha-c-nussbaum-as-we-tell-stories-about-the-lives-of-others-we-l/,Martha C. Nussbaum,https://quotepark.com/authors/martha-c-nussbaum/,"Feeling, Imagination, Learning, Time, creature, event, feel, living, might, other, response, responsibility, something, story, tell, timing"
781995,en,"there is a place in the heart that
will never be filled

a space

and even during the
best moments
and
the greatest times
times

we will know it

we will know it
more than
ever

there is a place in the heart that
will never be filled
and

we will wait
and
wait

in that space.",https://quotepark.com/quotes/781995-charles-bukowski-there-is-a-place-in-the-heart-that-will-never-be-f/,Charles Bukowski,https://quotepark.com/authors/charles-bukowski/,"Time, Waiting, Heart, evening, fill, moment, place, space, spacing, timing, wait"
1736527,en,"Listen, smile, agree, and then do whatever the fuck you were gonna do anyway",https://quotepark.com/quotes/1736527-robert-downey-jr-listen-smile-agree-and-then-do-whatever-the-fuc/,Robert Downey Jr.,https://quotepark.com/authors/robert-downey-jr/,"Smile, doing, fuck, listening"
678592,en,We have the choice to use the gift of our life to make the world a better place--or not to bother,https://quotepark.com/quotes/678592-jane-goodall-we-have-the-choice-to-use-the-gift-of-our-life-to/,Jane Goodall,https://quotepark.com/authors/jane-goodall/,"Life, World, bother, choice, gift, making, place, use"
1455139,en,I love walking in the rain because no one can see me crying,https://quotepark.com/quotes/1455139-rowan-atkinson-i-love-walking-in-the-rain-because-no-one-can-see/,Rowan Atkinson,https://quotepark.com/authors/rowan-atkinson/,"Love, Cry, rain, walk, walking"
953927,en,"If I got rid of my demons, I’d lose my angels.",https://quotepark.com/quotes/953927-tennessee-williams-if-i-got-rid-of-my-demons-id-lose-my-angels/,Tennessee Williams,https://quotepark.com/authors/tennessee-williams/,"Angels, angel, demon, Positive"
1094731,en,Only God can judge me now,https://quotepark.com/quotes/1094731-tupac-shakur-only-god-can-judge-me-now/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"God, judge"
1851399,en,"Columbus was not the first one to discover America, only the first to patent it.",https://quotepark.com/quotes/1851399-andrzej-majewski-columbus-was-not-the-first-one-to-discover-america/,Andrzej Majewski,https://quotepark.com/authors/andrzej-majewski/,"first, patent"
2103247,en,"Don't feel bad when you meet disappointment, it prepares you for an extraordinary ending",https://quotepark.com/quotes/2103247-cornelius-keagon-dont-feel-bad-when-you-meet-disappointment-it-pr/,Cornelius Keagon,https://quotepark.com/authors/cornelius-keagon/,"Disappointment, Feeling, end, feel, meet, meeting, preparation"
842751,en,"You can spend minutes, hours, days, weeks, or even months over-analyzing a situation; trying to put the pieces together, justifying what could've, would've happened… or you can just leave the pieces on the floor and move on.",https://quotepark.com/quotes/842751-tupac-shakur-you-can-spend-minutes-hours-days-weeks-or-even/,Tupac Shakur,https://quotepark.com/authors/tupac-shakur/,"day, evening, floor, happening, hour, leave, minute, month, piece, put, situation, spending, try, week, Moving On"
1068042,en,"I put my heart and soul into my work, and I have lost my mind in the process.",https://quotepark.com/quotes/1068042-vincent-van-gogh-i-put-my-heart-and-soul-into-my-work-and-i-have-l/,Vincent Van Gogh,https://quotepark.com/authors/vincent-van-gogh/,"Soul, Heart, mind, process, processing, put, work, working"
1118081,en,"All I feel are the assaults of apprehension and terror at the thought that I am the only one who is entirely unlike the rest. It is almost impossible for me to converse with other people. What should I talk about, how should I say it? - I don't know.",https://quotepark.com/quotes/1118081-osamu-dazai-all-i-feel-are-the-assaults-of-apprehension-and-te/,Osamu Dazai,https://quotepark.com/authors/osamu-dazai/,"People, Feeling, apprehension, assault, conversation, conversion, feel, other, rest, talk, talking, terror, terrorism, thought"
2111333,en,"Everything was already predestined by God, that is why Jesus saw the people’s ignorance.",https://quotepark.com/quotes/2111333-mwanandeke-kindembo-everything-was-already-predestined-by-god-that-is/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"God, People, everything, ignorance, ignorant, saw"
2076075,en,"Let it go, you've got to forget about revenge. Believe me, in this work I've met a lot of guys who feel the way you do. Trust me, for those who follow the path of revenge, it never ends well. You'll only tear yourself apart and even if you succeed with your revenge, what would you have then... nothing, emptiness.",https://quotepark.com/quotes/2076075-hatake-kakashi-let-it-go-youve-got-to-forget-about-revenge-bel/,Hatake Kakashi,https://quotepark.com/authors/hatake-kakashi/,"Way, Guy, Feeling, Revenge, Tear, Forgetting, apartment, believer, doing, end, evening, feel, follower, following, going, lot, nothing, path, trust, well, work, working, yourself"
787333,en,"Bodies have their own light which they consume to live: they burn, they are not lit from the outside.",https://quotepark.com/quotes/787333-egon-schiele-bodies-have-their-own-light-which-they-consume-to/,Egon Schiele,https://quotepark.com/authors/egon-schiele/,"Light, body, burn, burning, consumer, lighting, living, outside"
1277464,en,"The secret of spiritual success is a hunger that persists…It is an awful condition to be satisfied with one’s spiritual attainments…God was and is looking for hungry, thirsty people.",https://quotepark.com/quotes/1277464-smith-wigglesworth-the-secret-of-spiritual-success-is-a-hunger-that-p/,Smith Wigglesworth,https://quotepark.com/authors/smith-wigglesworth/,"Hunger, God, People, Secret, Success, attainment, awe, condition, look, secretion, spiritual, spirituality"
2111498,en,One book makes a complete religion. Let the future authors aim for quality rather than quantity.,https://quotepark.com/quotes/2111498-mwanandeke-kindembo-one-book-makes-a-complete-religion-let-the-future/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Books, Religion, Future, aim, author, authority, authorization, book, booking, completion, making, quality, quantity"
1248742,en,Magick is the Science and Art of causing Change to occur in conformity with Will.,https://quotepark.com/quotes/1248742-aleister-crowley-magick-is-the-science-and-art-of-causing-change-to/,Aleister Crowley,https://quotepark.com/authors/aleister-crowley/,"Art, Science, Change, cause, conformation"
1778559,en,Play Mozart in memory of me— and I will hear you.,https://quotepark.com/quotes/1778559-frederic-chopin-play-mozart-in-memory-of-me-and-i-will-hear-you/,Frédéric Chopin,https://quotepark.com/authors/frederic-chopin/,"Memory, hearing, memorial, play"
1947599,en,Serious tweet: we all must learn to be happy with being alone; that is when things begin to change.,https://quotepark.com/quotes/1947599-tyler-joseph-serious-tweet-we-all-must-learn-to-be-happy-with/,Tyler Joseph,https://quotepark.com/authors/tyler-joseph/,"Happiness, Learning, Change, beginning, being, happiness, thing, tweet"
2076080,en,You can not open the mind of another if you do not have an open mind yourselves.,https://quotepark.com/quotes/2076080-hatake-kakashi-you-can-not-open-the-mind-of-another-if-you-do-not/,Hatake Kakashi,https://quotepark.com/authors/hatake-kakashi/,"doing, mind, opening"
1856283,en,"What about sunrise, what about rain?
What about all the things that you said we were to gain?
What about flowering fields, is there a time?
What about all the dreams that you said was yours and mine?",https://quotepark.com/quotes/1856283-michael-jackson-what-about-sunrise-what-about-rain-what-about-a/,Michael Jackson,https://quotepark.com/authors/michael-jackson/,"Dreams, Flowers, Time, dream, field, flower, gain, mine, mining, rain, sunrise, thing, timing"
743515,en,"The deepest secret is that life is not a process of discovery, but a process of creation. You are not discovering yourself, but creating yourself anew. Seek, therefore, not to find out Who You Are, seek to determine Who You Want to Be.",https://quotepark.com/quotes/743515-neale-donald-walsch-the-deepest-secret-is-that-life-is-not-a-process-o/,Neale Donald Walsch,https://quotepark.com/authors/neale-donald-walsch/,"Life, Secret, creation, creationism, determination, discovery, finding, process, processing, secretion, want, yourself"
1314509,en,Why are women… so much more interesting to men than men are to women?,https://quotepark.com/quotes/1314509-virginia-woolf-why-are-women-so-much-more-interesting-to-men-tha/,Virginia Woolf,https://quotepark.com/authors/virginia-woolf/,"Women, Men, interest, For women"
1328514,en,Big Brother is Watching You.,https://quotepark.com/quotes/1328514-george-orwell-big-brother-is-watching-you/,George Orwell,https://quotepark.com/authors/george-orwell/,"brother, watch"
973305,en,"I never said to be like me, I say to be like you and make a difference.",https://quotepark.com/quotes/973305-marilyn-manson-i-never-said-to-be-like-me-i-say-to-be-like-you-a/,Marilyn Manson,https://quotepark.com/authors/marilyn-manson/,"difference, likeness, making"
1162302,en,There is no spectacle on earth more appealing than that of a beautiful woman in the act of cooking dinner for someone she loves.,https://quotepark.com/quotes/1162302-thomas-wolfe-there-is-no-spectacle-on-earth-more-appealing-than/,Thomas Wolfe,https://quotepark.com/authors/thomas-wolfe/,"Love, Beauty, Cooking, act, appeal, cook, dinner, earth, someone, spectacle, spectacles, woman, For Wife"
1240632,en,To be beautiful means to be yourself. You don’t need to be accepted by others. You need to accept yourself.,https://quotepark.com/quotes/1240632-thich-nhat-hanh-to-be-beautiful-means-to-be-yourself-you-dont-ne/,Thich Nhat Hanh,https://quotepark.com/authors/thich-nhat-hanh/,"Beauty, acceptance, mean, meaning, means, need, other, yourself, Beauty, Heart Touching"
916294,en,In my case such an expression as 'to be fallen for' or even 'to be loved' is not in the least appropriate; perhaps it describes the situation more accurately to say that I was 'looked after.,https://quotepark.com/quotes/916294-osamu-dazai-in-my-case-such-an-expression-as-to-be-fallen-for/,Osamu Dazai,https://quotepark.com/authors/osamu-dazai/,"Love, appropriation, case, evening, expression, look, situation"
1839180,en,Accuse the other side of that which you are guilty.,https://quotepark.com/quotes/1839180-joseph-goebbels-accuse-the-other-side-of-that-which-you-are-guilty/,Joseph Goebbels,https://quotepark.com/authors/joseph-goebbels/,"accusation, guilty, other, side, siding"
1505713,en,"I am the Lizard King, I can do anything!",https://quotepark.com/quotes/1505713-jim-morrison-i-am-the-lizard-king-i-can-do-anything/,Jim Morrison,https://quotepark.com/authors/jim-morrison/,"anything, doing, king, lizard"
1947577,en,Music makes things hurt less.,https://quotepark.com/quotes/1947577-tyler-joseph-music-makes-things-hurt-less/,Tyler Joseph,https://quotepark.com/authors/tyler-joseph/,"Music, Hurt, making, music-making, thing"
2069174,en,"If teardrops could be bottled
There'd be swimming pools filled by models
Told a tight dress is what makes you a whore
If ""I love you"" was a promise
Would you break it, if you're honest
Tell the mirror what you know she's heard before
I don't wanna be you anymore",https://quotepark.com/quotes/2069174-billie-eilish-if-teardrops-could-be-bottled-thered-be-swimming/,Billie Eilish,https://quotepark.com/authors/billie-eilish/,"Love, Making love, Whore, bottle, bottling, break, dress, dressing, fill, making, mirror, model, modeling, pool, promise, swim, swimming, tell, tights"
2069173,en,"So you're a tough guy
Like-it-really-rough guy
Just-can't-get-enough guy
Chest-always-so-puffed guy
I'm that bad type
Make-your-mama-sad type
Make-your-girlfriend-mad type
Might-seduce-your-dad type
I'm the bad guy, duh
I'm the bad guy",https://quotepark.com/quotes/2069173-billie-eilish-so-youre-a-tough-guy-like-it-really-rough-guy-j/,Billie Eilish,https://quotepark.com/authors/billie-eilish/,"Bad luck, Sadness, Making love, Guy, Madness, chest, dad, girlfriend, likeness, making, mama, might, tough-guy, type"
941406,en,"I can write the saddest poem of all tonight. I loved her, and sometimes she loved me too.",https://quotepark.com/quotes/941406-pablo-neruda-i-can-write-the-saddest-poem-of-all-tonight-i-lov/,Pablo Neruda,https://quotepark.com/authors/pablo-neruda/,"Love, herring, poem, tonight, writing"
664231,en,My garden is my most beautiful masterpiece,https://quotepark.com/quotes/664231-claude-monet-my-garden-is-my-most-beautiful-masterpiece/,Claude Monet,https://quotepark.com/authors/claude-monet/,"Beauty, garden, masterpiece, most"
1487595,en,"For every book you buy, you should buy the time to read it.",https://quotepark.com/quotes/1487595-karl-lagerfeld-for-every-book-you-buy-you-should-buy-the-time-to/,Karl Lagerfeld,https://quotepark.com/authors/karl-lagerfeld/,"Books, Time, Reading, book, booking, buy, buying, read, timing"
1888761,en,"I will show you the way
To Africa comes Santa Claus
and before Paris stands Mickey Mouse.",https://quotepark.com/quotes/1888761-till-lindemann-i-will-show-you-the-way-to-africa-comes-santa-cla/,Till Lindemann,https://quotepark.com/authors/till-lindemann/,"Way, mouse, show, stand, standing"
843896,en,"I was always fascinated by people who are considered completely normal, because I find them the weirdest of all",https://quotepark.com/quotes/843896-johnny-depp-i-was-always-fascinated-by-people-who-are-consider/,Johnny Depp,https://quotepark.com/authors/johnny-depp/,"People, completion, finding, normal, normalization"
2110808,en,Adulthood is within the mind and not in age.,https://quotepark.com/quotes/2110808-mwanandeke-kindembo-adulthood-is-within-the-mind-and-not-in-age/,Mwanandeke Kindembo,https://quotepark.com/authors/mwanandeke-kindembo/,"Age, Adulthood, mind"
